playerid,region,champion,mastery,wins,losses,veteran,freshblood,hotstreak
Isotope2217#EUNE,eun1,Sylas,36337,11,10,False,False,True
Isotope2217#EUNE,eun1,Riven,134057,34,14,False,False,False
Arturi#EUNE,eun1,Bard,46045,34,14,False,False,False
Arturi#EUNE,eun1,Lux,39615,34,14,False,False,False
Arturi#EUNE,eun1,Yasuo,563846,16,14,False,False,False
yasuo has hoes#2393,eun1,Katarina,188854,16,14,False,False,False
yasuo has hoes#2393,eun1,Zed,63406,16,14,False,False,False
yasuo has hoes#2393,eun1,Master Yi,41640,16,14,False,False,False
yasuo has hoes#2393,eun1,Nami,570883,6,2,False,False,False
Anamei#1313,eun1,Leona,309629,6,2,False,False,False
Anamei#1313,eun1,Lulu,200509,6,2,False,False,False
Anamei#1313,eun1,Lux,128968,6,2,False,False,False
Anamei#1313,eun1,Seraphine,95914,6,2,False,False,False
Anamei#1313,eun1,Caitlyn,79211,6,2,False,False,False
Anamei#1313,eun1,Jhin,64248,6,2,False,False,False
Anamei#1313,eun1,Swain,53431,6,2,False,False,False
Anamei#1313,eun1,Yuumi,44830,6,2,False,False,False
Anamei#1313,eun1,Annie,39271,6,2,False,False,False
Anamei#1313,eun1,Vayne,38741,6,2,False,False,False
Anamei#1313,eun1,Nautilus,38124,6,2,False,False,False
Anamei#1313,eun1,Morgana,30483,6,2,False,False,False
Anamei#1313,eun1,Warwick,1031634,148,154,False,True,False
Christos#EUNE,eun1,Maokai,824999,148,154,False,True,False
Christos#EUNE,eun1,Graves,482820,148,154,False,True,False
Christos#EUNE,eun1,Braum,177528,148,154,False,True,False
Christos#EUNE,eun1,Malphite,176852,148,154,False,True,False
Christos#EUNE,eun1,Renekton,166355,148,154,False,True,False
Christos#EUNE,eun1,Shen,161735,148,154,False,True,False
Christos#EUNE,eun1,Thresh,140978,148,154,False,True,False
Christos#EUNE,eun1,Sivir,138238,148,154,False,True,False
Christos#EUNE,eun1,Nasus,99169,148,154,False,True,False
Christos#EUNE,eun1,Caitlyn,75291,148,154,False,True,False
Christos#EUNE,eun1,Nami,70278,148,154,False,True,False
Christos#EUNE,eun1,Janna,64543,148,154,False,True,False
Christos#EUNE,eun1,Vayne,55030,148,154,False,True,False
Christos#EUNE,eun1,Blitzcrank,50830,148,154,False,True,False
mumuland#4632,eun1,Morgana,219228,26,31,False,False,False
mumuland#4632,eun1,Heimerdinger,155151,26,31,False,False,False
mumuland#4632,eun1,Ahri,113308,26,31,False,False,False
mumuland#4632,eun1,LeBlanc,103803,26,31,False,False,False
mumuland#4632,eun1,Veigar,89322,26,31,False,False,False
mumuland#4632,eun1,Leona,86234,26,31,False,False,False
mumuland#4632,eun1,Karma,82797,26,31,False,False,False
mumuland#4632,eun1,Zed,66466,26,31,False,False,False
mumuland#4632,eun1,Cho'Gath,62330,26,31,False,False,False
mumuland#4632,eun1,Rengar,49507,26,31,False,False,False
mumuland#4632,eun1,Malphite,49374,26,31,False,False,False
mumuland#4632,eun1,Jarvan IV,45718,26,31,False,False,False
mumuland#4632,eun1,Garen,43784,26,31,False,False,False
mumuland#4632,eun1,Orianna,41606,26,31,False,False,False
mumuland#4632,eun1,Syndra,39766,26,31,False,False,False
Faikus#EUNE,eun1,Brand,3506656,124,121,False,True,True
Faikus#EUNE,eun1,Lux,265302,124,121,False,True,True
Faikus#EUNE,eun1,Jayce,174345,124,121,False,True,True
Faikus#EUNE,eun1,Teemo,118668,124,121,False,True,True
Faikus#EUNE,eun1,Ziggs,39744,124,121,False,True,True
Faikus#EUNE,eun1,Twitch,100105,14,13,False,False,False
Twiztdfate#EUNE,eun1,Morgana,64827,14,13,False,False,False
Twiztdfate#EUNE,eun1,Maokai,53259,14,13,False,False,False
Twiztdfate#EUNE,eun1,Ezreal,51305,14,13,False,False,False
Twiztdfate#EUNE,eun1,Caitlyn,44928,14,13,False,False,False
Twiztdfate#EUNE,eun1,Syndra,44837,14,13,False,False,False
Twiztdfate#EUNE,eun1,Karma,44463,14,13,False,False,False
Twiztdfate#EUNE,eun1,Shaco,43216,14,13,False,False,False
Twiztdfate#EUNE,eun1,Sejuani,35572,14,13,False,False,False
Twiztdfate#EUNE,eun1,Hwei,33655,14,13,False,False,False
Twiztdfate#EUNE,eun1,Jinx,31388,14,13,False,False,False
Twiztdfate#EUNE,eun1,Akali,30372,14,13,False,False,False
Twiztdfate#EUNE,eun1,Yasuo,67974,5,10,False,False,False
Evergreen#MvRk,eun1,Katarina,64362,5,10,False,False,False
Evergreen#MvRk,eun1,Vayne,62084,5,10,False,False,False
Evergreen#MvRk,eun1,Teemo,50428,5,10,False,False,False
Evergreen#MvRk,eun1,Lucian,50014,5,10,False,False,False
Evergreen#MvRk,eun1,Caitlyn,48535,5,10,False,False,False
Evergreen#MvRk,eun1,Ezreal,47863,5,10,False,False,False
Evergreen#MvRk,eun1,Jinx,43330,5,10,False,False,False
Evergreen#MvRk,eun1,Jhin,40524,5,10,False,False,False
Evergreen#MvRk,eun1,Camille,40072,5,10,False,False,False
Evergreen#MvRk,eun1,Irelia,39562,5,10,False,False,False
Evergreen#MvRk,eun1,Xayah,39440,5,10,False,False,False
Evergreen#MvRk,eun1,Vladimir,35549,5,10,False,False,False
Evergreen#MvRk,eun1,Riven,33212,5,10,False,False,False
Evergreen#MvRk,eun1,Lee Sin,32516,5,10,False,False,False
Moskalowy#EUNE,eun1,Illaoi,40433,28,41,False,False,False
Moskalowy#EUNE,eun1,Zilean,39506,28,41,False,False,False
Moskalowy#EUNE,eun1,Brand,31674,28,41,False,False,False
Moskalowy#EUNE,eun1,Ashe,1015243,96,93,False,False,False
TeD0Ras#EUNE,eun1,Twitch,241038,96,93,False,False,False
TeD0Ras#EUNE,eun1,Samira,149898,96,93,False,False,False
TeD0Ras#EUNE,eun1,Jinx,118772,96,93,False,False,False
TeD0Ras#EUNE,eun1,Kindred,83078,96,93,False,False,False
TeD0Ras#EUNE,eun1,Nasus,49397,96,93,False,False,False
TeD0Ras#EUNE,eun1,Trundle,42262,96,93,False,False,False
TeD0Ras#EUNE,eun1,Tristana,37228,96,93,False,False,False
TeD0Ras#EUNE,eun1,Amumu,32486,96,93,False,False,False
TeD0Ras#EUNE,eun1,Hecarim,151509,43,50,False,False,False
modoy#EUNE,eun1,Smolder,104619,43,50,False,False,False
modoy#EUNE,eun1,Azir,98761,43,50,False,False,False
modoy#EUNE,eun1,Alistar,81995,43,50,False,False,False
modoy#EUNE,eun1,Xin Zhao,75240,43,50,False,False,False
modoy#EUNE,eun1,Lux,71511,43,50,False,False,False
modoy#EUNE,eun1,Malphite,65420,43,50,False,False,False
modoy#EUNE,eun1,Gnar,60914,43,50,False,False,False
modoy#EUNE,eun1,Yasuo,57530,43,50,False,False,False
modoy#EUNE,eun1,Vayne,54971,43,50,False,False,False
modoy#EUNE,eun1,Pantheon,47066,43,50,False,False,False
modoy#EUNE,eun1,Ezreal,46742,43,50,False,False,False
modoy#EUNE,eun1,Annie,46358,43,50,False,False,False
modoy#EUNE,eun1,Tristana,45836,43,50,False,False,False
modoy#EUNE,eun1,Rengar,42113,43,50,False,False,False
Madbutcher#4511,eun1,Zed,66163,30,16,False,False,False
Madbutcher#4511,eun1,Kindred,47811,30,16,False,False,False
Madbutcher#4511,eun1,Lee Sin,40132,30,16,False,False,False
Madbutcher#4511,eun1,Kalista,34934,30,16,False,False,False
Madbutcher#4511,eun1,Ashe,31440,30,16,False,False,False
Madbutcher#4511,eun1,Blitzcrank,377988,12,8,False,False,False
TheHammy#EUNE,eun1,Alistar,340158,12,8,False,False,False
TheHammy#EUNE,eun1,Leona,337230,12,8,False,False,False
TheHammy#EUNE,eun1,Syndra,277560,12,8,False,False,False
TheHammy#EUNE,eun1,Thresh,180440,12,8,False,False,False
TheHammy#EUNE,eun1,Malphite,163292,12,8,False,False,False
TheHammy#EUNE,eun1,Garen,151164,12,8,False,False,False
TheHammy#EUNE,eun1,Brand,129784,12,8,False,False,False
TheHammy#EUNE,eun1,Nautilus,119973,12,8,False,False,False
TheHammy#EUNE,eun1,Fizz,117191,12,8,False,False,False
TheHammy#EUNE,eun1,Lulu,114956,12,8,False,False,False
TheHammy#EUNE,eun1,Lux,102324,12,8,False,False,False
TheHammy#EUNE,eun1,Cho'Gath,101931,12,8,False,False,False
TheHammy#EUNE,eun1,Malzahar,99477,12,8,False,False,False
TheHammy#EUNE,eun1,Nocturne,82636,12,8,False,False,False
TROLLEX#EUNE,eun1,Zed,969758,135,132,False,False,False
TROLLEX#EUNE,eun1,Yasuo,442631,135,132,False,False,False
TROLLEX#EUNE,eun1,Gangplank,366055,135,132,False,False,False
TROLLEX#EUNE,eun1,Lee Sin,346305,135,132,False,False,False
TROLLEX#EUNE,eun1,Ahri,312064,135,132,False,False,False
TROLLEX#EUNE,eun1,Katarina,261040,135,132,False,False,False
TROLLEX#EUNE,eun1,Riven,251142,135,132,False,False,False
TROLLEX#EUNE,eun1,Shen,249155,135,132,False,False,False
TROLLEX#EUNE,eun1,Twisted Fate,243309,135,132,False,False,False
TROLLEX#EUNE,eun1,Shaco,224769,135,132,False,False,False
TROLLEX#EUNE,eun1,Anivia,179580,135,132,False,False,False
TROLLEX#EUNE,eun1,Irelia,152573,135,132,False,False,False
TROLLEX#EUNE,eun1,Vayne,144787,135,132,False,False,False
TROLLEX#EUNE,eun1,Akali,139424,135,132,False,False,False
TROLLEX#EUNE,eun1,Jhin,129096,135,132,False,False,False
1uck you#EUNE,eun1,Nocturne,394030,76,79,False,False,False
1uck you#EUNE,eun1,Evelynn,216718,76,79,False,False,False
1uck you#EUNE,eun1,Malphite,191750,76,79,False,False,False
1uck you#EUNE,eun1,Warwick,171321,76,79,False,False,False
1uck you#EUNE,eun1,Teemo,146984,76,79,False,False,False
1uck you#EUNE,eun1,Garen,127368,76,79,False,False,False
1uck you#EUNE,eun1,Malzahar,116036,76,79,False,False,False
1uck you#EUNE,eun1,Amumu,108694,76,79,False,False,False
1uck you#EUNE,eun1,Nasus,108025,76,79,False,False,False
1uck you#EUNE,eun1,Leona,95780,76,79,False,False,False
1uck you#EUNE,eun1,Veigar,84595,76,79,False,False,False
1uck you#EUNE,eun1,Annie,64921,76,79,False,False,False
1uck you#EUNE,eun1,Janna,56020,76,79,False,False,False
1uck you#EUNE,eun1,Fiddlesticks,51768,76,79,False,False,False
1uck you#EUNE,eun1,Pantheon,47049,76,79,False,False,False
Eve#74231,eun1,Lulu,745379,6,5,False,False,False
Eve#74231,eun1,Nami,223460,6,5,False,False,False
Eve#74231,eun1,Soraka,135365,6,5,False,False,False
Eve#74231,eun1,Janna,97167,6,5,False,False,False
Eve#74231,eun1,Lux,95280,6,5,False,False,False
Eve#74231,eun1,Leona,77614,6,5,False,False,False
Eve#74231,eun1,Ivern,76437,6,5,False,False,False
Eve#74231,eun1,Morgana,75910,6,5,False,False,False
Eve#74231,eun1,Yuumi,73637,6,5,False,False,False
Eve#74231,eun1,Seraphine,66462,6,5,False,False,False
Eve#74231,eun1,Syndra,65366,6,5,False,False,False
Eve#74231,eun1,Zyra,62403,6,5,False,False,False
Eve#74231,eun1,Sona,55790,6,5,False,False,False
Eve#74231,eun1,Quinn,53837,6,5,False,False,False
Eve#74231,eun1,Karma,52347,6,5,False,False,False
Lil Diablo RIP#EUNE,eun1,Rammus,253715,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Vi,181282,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Malphite,180656,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Warwick,128820,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Amumu,120188,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Brand,74490,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Dr. Mundo,72286,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Master Yi,60347,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Nocturne,53939,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Sejuani,53238,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Tryndamere,52844,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Renekton,47029,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Hecarim,41506,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Garen,40731,33,43,False,False,False
Lil Diablo RIP#EUNE,eun1,Udyr,37464,33,43,False,False,False
iSeeYourDeath#EUNE,eun1,Lulu,150996,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Zyra,128188,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Miss Fortune,88533,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Lux,53183,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Leona,53029,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Morgana,52026,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Tryndamere,43461,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Sona,42429,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Teemo,40776,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Annie,39515,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Brand,37733,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Malphite,36054,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Vel'Koz,31640,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Blitzcrank,31487,5,1,False,False,False
iSeeYourDeath#EUNE,eun1,Aphelios,113995,23,36,False,False,False
SoNizz#EUNE,eun1,Jhin,109354,23,36,False,False,False
SoNizz#EUNE,eun1,Ezreal,104394,23,36,False,False,False
SoNizz#EUNE,eun1,Ashe,92275,23,36,False,False,False
SoNizz#EUNE,eun1,Kalista,91199,23,36,False,False,False
SoNizz#EUNE,eun1,Vayne,79815,23,36,False,False,False
SoNizz#EUNE,eun1,Kog'Maw,76130,23,36,False,False,False
SoNizz#EUNE,eun1,Ziggs,71835,23,36,False,False,False
SoNizz#EUNE,eun1,Varus,64645,23,36,False,False,False
SoNizz#EUNE,eun1,Smolder,60410,23,36,False,False,False
SoNizz#EUNE,eun1,Viktor,55492,23,36,False,False,False
SoNizz#EUNE,eun1,Kai'Sa,54992,23,36,False,False,False
SoNizz#EUNE,eun1,Azir,53281,23,36,False,False,False
SoNizz#EUNE,eun1,Jinx,52849,23,36,False,False,False
SoNizz#EUNE,eun1,Anivia,51779,23,36,False,False,False
iEverChosen#1991,eun1,Jhin,139791,73,70,False,False,False
iEverChosen#1991,eun1,Ezreal,136641,73,70,False,False,False
iEverChosen#1991,eun1,Varus,121439,73,70,False,False,False
iEverChosen#1991,eun1,Caitlyn,116433,73,70,False,False,False
iEverChosen#1991,eun1,Miss Fortune,112223,73,70,False,False,False
iEverChosen#1991,eun1,Leona,92861,73,70,False,False,False
iEverChosen#1991,eun1,Brand,83749,73,70,False,False,False
iEverChosen#1991,eun1,Jinx,78889,73,70,False,False,False
iEverChosen#1991,eun1,Blitzcrank,75992,73,70,False,False,False
iEverChosen#1991,eun1,Jax,63074,73,70,False,False,False
iEverChosen#1991,eun1,Vayne,50874,73,70,False,False,False
iEverChosen#1991,eun1,Lucian,50514,73,70,False,False,False
iEverChosen#1991,eun1,Ashe,49523,73,70,False,False,False
iEverChosen#1991,eun1,Irelia,45221,73,70,False,False,False
iEverChosen#1991,eun1,Nami,37845,73,70,False,False,False
Xposured#EUNE,eun1,LeBlanc,40323,19,27,False,False,False
Xposured#EUNE,eun1,Ezreal,36834,19,27,False,False,False
Xposured#EUNE,eun1,Lux,35917,19,27,False,False,False
Xposured#EUNE,eun1,Orianna,33515,19,27,False,False,False
Xposured#EUNE,eun1,Azir,32001,19,27,False,False,False
Xposured#EUNE,eun1,Ahri,30452,19,27,False,False,False
Xposured#EUNE,eun1,Ashe,518751,39,42,False,False,False
DemonAngel#EUNE,eun1,Lulu,216076,39,42,False,False,False
DemonAngel#EUNE,eun1,Malzahar,176678,39,42,False,False,False
DemonAngel#EUNE,eun1,Karma,148036,39,42,False,False,False
DemonAngel#EUNE,eun1,Nautilus,142115,39,42,False,False,False
DemonAngel#EUNE,eun1,Cho'Gath,136166,39,42,False,False,False
DemonAngel#EUNE,eun1,Dr. Mundo,116314,39,42,False,False,False
DemonAngel#EUNE,eun1,Caitlyn,105348,39,42,False,False,False
DemonAngel#EUNE,eun1,Jayce,99197,39,42,False,False,False
DemonAngel#EUNE,eun1,Garen,91598,39,42,False,False,False
DemonAngel#EUNE,eun1,Blitzcrank,81990,39,42,False,False,False
DemonAngel#EUNE,eun1,Nidalee,74724,39,42,False,False,False
DemonAngel#EUNE,eun1,Thresh,73545,39,42,False,False,False
DemonAngel#EUNE,eun1,Veigar,68107,39,42,False,False,False
DemonAngel#EUNE,eun1,Quinn,44857,39,42,False,False,False
Banek#1337,eun1,Malzahar,508333,2,10,False,False,False
Banek#1337,eun1,Malphite,177130,2,10,False,False,False
Banek#1337,eun1,Annie,47470,2,10,False,False,False
Banek#1337,eun1,Fizz,501956,28,32,False,False,False
Dyzziek#EUNE,eun1,Kai'Sa,215688,28,32,False,False,False
Dyzziek#EUNE,eun1,Lee Sin,205232,28,32,False,False,False
Dyzziek#EUNE,eun1,Ezreal,177747,28,32,False,False,False
Dyzziek#EUNE,eun1,Lucian,171133,28,32,False,False,False
Dyzziek#EUNE,eun1,Tristana,152761,28,32,False,False,False
Dyzziek#EUNE,eun1,Ekko,143546,28,32,False,False,False
Dyzziek#EUNE,eun1,Irelia,105846,28,32,False,False,False
Dyzziek#EUNE,eun1,Caitlyn,95531,28,32,False,False,False
Dyzziek#EUNE,eun1,Jax,88779,28,32,False,False,False
Dyzziek#EUNE,eun1,Vayne,72859,28,32,False,False,False
Dyzziek#EUNE,eun1,Graves,72520,28,32,False,False,False
Dyzziek#EUNE,eun1,Kindred,71552,28,32,False,False,False
Dyzziek#EUNE,eun1,Diana,70548,28,32,False,False,False
Dyzziek#EUNE,eun1,Sylas,69266,28,32,False,False,False
One Jinx Pony#EUNE,eun1,Irelia,294299,37,32,False,False,False
One Jinx Pony#EUNE,eun1,Jinx,192519,37,32,False,False,False
One Jinx Pony#EUNE,eun1,Miss Fortune,65045,37,32,False,False,False
One Jinx Pony#EUNE,eun1,Volibear,38316,37,32,False,False,False
One Jinx Pony#EUNE,eun1,Miss Fortune,360266,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Jinx,345109,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Sivir,255296,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Varus,221987,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Kog'Maw,212708,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Swain,179470,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Thresh,171551,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Vayne,170364,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Kalista,152209,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Nilah,149186,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Caitlyn,144210,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Camille,141428,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Lulu,131550,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Ashe,121774,40,27,False,False,False
Bulka Lunker#EUNE,eun1,Tristana,110263,40,27,False,False,False
St0rmhouse#EUNE,eun1,Zac,108063,10,6,False,False,False
St0rmhouse#EUNE,eun1,Teemo,78513,10,6,False,False,False
St0rmhouse#EUNE,eun1,Kayn,75710,10,6,False,False,False
St0rmhouse#EUNE,eun1,Sion,67827,10,6,False,False,False
St0rmhouse#EUNE,eun1,Ashe,64433,10,6,False,False,False
St0rmhouse#EUNE,eun1,Blitzcrank,63977,10,6,False,False,False
St0rmhouse#EUNE,eun1,Jarvan IV,58917,10,6,False,False,False
St0rmhouse#EUNE,eun1,Gragas,58124,10,6,False,False,False
St0rmhouse#EUNE,eun1,Zyra,56440,10,6,False,False,False
St0rmhouse#EUNE,eun1,Nunu & Willump,53629,10,6,False,False,False
St0rmhouse#EUNE,eun1,Anivia,49652,10,6,False,False,False
St0rmhouse#EUNE,eun1,Shaco,49099,10,6,False,False,False
St0rmhouse#EUNE,eun1,Amumu,48262,10,6,False,False,False
St0rmhouse#EUNE,eun1,Lux,48125,10,6,False,False,False
St0rmhouse#EUNE,eun1,Fiddlesticks,46981,10,6,False,False,False
Panzy#EUNE,eun1,Zyra,597659,39,28,False,False,False
Panzy#EUNE,eun1,Shaco,421542,39,28,False,False,False
Panzy#EUNE,eun1,Lux,205548,39,28,False,False,False
Panzy#EUNE,eun1,Brand,131519,39,28,False,False,False
Panzy#EUNE,eun1,Leona,127208,39,28,False,False,False
Panzy#EUNE,eun1,Maokai,74617,39,28,False,False,False
Panzy#EUNE,eun1,Nunu & Willump,72962,39,28,False,False,False
Panzy#EUNE,eun1,Janna,72226,39,28,False,False,False
Panzy#EUNE,eun1,Lulu,67980,39,28,False,False,False
Panzy#EUNE,eun1,Ashe,58795,39,28,False,False,False
Panzy#EUNE,eun1,Nautilus,54842,39,28,False,False,False
Panzy#EUNE,eun1,Alistar,47942,39,28,False,False,False
Panzy#EUNE,eun1,Kennen,47524,39,28,False,False,False
Panzy#EUNE,eun1,Veigar,46642,39,28,False,False,False
Panzy#EUNE,eun1,Blitzcrank,43078,39,28,False,False,False
Qzet#EUNE,eun1,Cassiopeia,100314,32,35,False,False,False
Qzet#EUNE,eun1,Kayn,69419,32,35,False,False,False
Qzet#EUNE,eun1,Caitlyn,56155,32,35,False,False,False
Qzet#EUNE,eun1,Lillia,53315,32,35,False,False,False
Qzet#EUNE,eun1,Lucian,46287,32,35,False,False,False
Qzet#EUNE,eun1,Vayne,44694,32,35,False,False,False
Qzet#EUNE,eun1,Ezreal,39417,32,35,False,False,False
Qzet#EUNE,eun1,Tristana,32468,32,35,False,False,False
Qzet#EUNE,eun1,Miss Fortune,30966,32,35,False,False,False
Qzet#EUNE,eun1,Nami,871124,105,109,False,False,False
Harry Potter#2110,eun1,Lux,683404,105,109,False,False,False
Harry Potter#2110,eun1,Morgana,579565,105,109,False,False,False
Harry Potter#2110,eun1,Miss Fortune,366345,105,109,False,False,False
Harry Potter#2110,eun1,Seraphine,211003,105,109,False,False,False
Harry Potter#2110,eun1,Ashe,191290,105,109,False,False,False
Harry Potter#2110,eun1,Brand,129983,105,109,False,False,False
Harry Potter#2110,eun1,Janna,93445,105,109,False,False,False
Harry Potter#2110,eun1,Zyra,90734,105,109,False,False,False
Harry Potter#2110,eun1,Veigar,59690,105,109,False,False,False
Harry Potter#2110,eun1,Heimerdinger,58942,105,109,False,False,False
Harry Potter#2110,eun1,Teemo,53542,105,109,False,False,False
Harry Potter#2110,eun1,Caitlyn,43753,105,109,False,False,False
Harry Potter#2110,eun1,Zilean,40020,105,109,False,False,False
Harry Potter#2110,eun1,Sivir,36013,105,109,False,False,False
xandow#2177,eun1,Lux,234992,3,5,False,False,False
xandow#2177,eun1,Leona,174673,3,5,False,False,False
xandow#2177,eun1,Nautilus,131563,3,5,False,False,False
xandow#2177,eun1,Jax,98405,3,5,False,False,False
xandow#2177,eun1,Vel'Koz,88091,3,5,False,False,False
xandow#2177,eun1,Malphite,75401,3,5,False,False,False
xandow#2177,eun1,Renekton,62816,3,5,False,False,False
xandow#2177,eun1,Irelia,55741,3,5,False,False,False
xandow#2177,eun1,Garen,54919,3,5,False,False,False
xandow#2177,eun1,Lissandra,49590,3,5,False,False,False
xandow#2177,eun1,Illaoi,49412,3,5,False,False,False
xandow#2177,eun1,Ezreal,48836,3,5,False,False,False
xandow#2177,eun1,Ekko,47987,3,5,False,False,False
xandow#2177,eun1,Vi,39786,3,5,False,False,False
xandow#2177,eun1,Brand,39362,3,5,False,False,False
Jungleor#JGL,eun1,Kha'Zix,544096,17,24,False,False,False
Jungleor#JGL,eun1,Kayn,419228,17,24,False,False,False
Jungleor#JGL,eun1,Zac,204262,17,24,False,False,False
Jungleor#JGL,eun1,Pyke,115819,17,24,False,False,False
Jungleor#JGL,eun1,Jhin,85594,17,24,False,False,False
Jungleor#JGL,eun1,Gragas,74191,17,24,False,False,False
Jungleor#JGL,eun1,Vayne,69998,17,24,False,False,False
Jungleor#JGL,eun1,Elise,68083,17,24,False,False,False
Jungleor#JGL,eun1,Lucian,62118,17,24,False,False,False
Jungleor#JGL,eun1,Kalista,56764,17,24,False,False,False
Jungleor#JGL,eun1,Caitlyn,54782,17,24,False,False,False
Jungleor#JGL,eun1,Xayah,53665,17,24,False,False,False
Jungleor#JGL,eun1,Ekko,53095,17,24,False,False,False
Jungleor#JGL,eun1,Vi,50680,17,24,False,False,False
Jungleor#JGL,eun1,Rengar,50108,17,24,False,False,False
Leith#EUNE,eun1,Ezreal,59678,8,18,False,False,False
Leith#EUNE,eun1,Kai'Sa,57885,8,18,False,False,False
Leith#EUNE,eun1,Jhin,54830,8,18,False,False,False
Leith#EUNE,eun1,Irelia,44766,8,18,False,False,False
Leith#EUNE,eun1,Morgana,44150,8,18,False,False,False
Leith#EUNE,eun1,Caitlyn,43568,8,18,False,False,False
Leith#EUNE,eun1,Miss Fortune,42344,8,18,False,False,False
Leith#EUNE,eun1,Swain,40481,8,18,False,False,False
Leith#EUNE,eun1,Ashe,40396,8,18,False,False,False
Leith#EUNE,eun1,Kayn,38838,8,18,False,False,False
Leith#EUNE,eun1,Thresh,34683,8,18,False,False,False
Leith#EUNE,eun1,Tristana,33564,8,18,False,False,False
Leith#EUNE,eun1,Lulu,30100,8,18,False,False,False
Leith#EUNE,eun1,Orianna,30013,8,18,False,False,False
Leith#EUNE,eun1,Morgana,406791,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Nocturne,355271,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Amumu,282131,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Vi,253765,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Volibear,134792,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Malphite,111840,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Blitzcrank,109356,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Malzahar,103224,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Master Yi,101031,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Tristana,100682,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Leona,95683,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Lux,71324,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Ashe,67362,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Annie,63753,99,94,False,False,True
Kopoczyński69#ZS69,eun1,Miss Fortune,57635,99,94,False,False,True
NEVEU66#EUNE,eun1,Brand,96525,4,5,False,False,False
NEVEU66#EUNE,eun1,Lux,82525,4,5,False,False,False
NEVEU66#EUNE,eun1,Miss Fortune,36361,4,5,False,False,False
NEVEU66#EUNE,eun1,Zed,34195,4,5,False,False,False
NEVEU66#EUNE,eun1,Darius,33960,4,5,False,False,False
NEVEU66#EUNE,eun1,Master Yi,243333,14,20,False,False,False
Blesaura#9760,eun1,Ashe,223802,14,20,False,False,False
Blesaura#9760,eun1,Jinx,152580,14,20,False,False,False
Blesaura#9760,eun1,Vayne,149864,14,20,False,False,False
Blesaura#9760,eun1,Caitlyn,136458,14,20,False,False,False
Blesaura#9760,eun1,Nasus,126103,14,20,False,False,False
Blesaura#9760,eun1,Twitch,116654,14,20,False,False,False
Blesaura#9760,eun1,Jax,107847,14,20,False,False,False
Blesaura#9760,eun1,Tryndamere,92905,14,20,False,False,False
Blesaura#9760,eun1,Garen,92804,14,20,False,False,False
Blesaura#9760,eun1,Tristana,89838,14,20,False,False,False
